file,line,trigger,behavior,category,severity,impact
deprecated/core/simulation/recovery_models.py,473,Missing key 'viscosity_inj',"Substituted default p.get('co2_viscosity', p.get('mu_co2', 0.05))",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'viscosity_inj'=p.get('co2_viscosity', p.get('mu_co2', 0.05))"
deprecated/core/simulation/recovery_models.py,478,Missing key 'porosity',Substituted default 0.2,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'porosity'=0.2
deprecated/core/simulation/recovery_models.py,483,Missing key 'pressure',Substituted default 0.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'pressure'=0.0
deprecated/core/simulation/recovery_models.py,484,Missing key 'mmp',Substituted default 2000.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'mmp'=2000.0
deprecated/core/simulation/recovery_models.py,493,Missing key 'sor',"Substituted default p.get('sor_base', 0.35)",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'sor'=p.get('sor_base', 0.35)"
deprecated/core/simulation/recovery_models.py,498,"Numerical bounds exceeded on p.get('s_wi', p.get('connate_water_saturation', 0.25))","Clamped to [0.0, 0.8]",SCIENTIFICALLY QUESTIONABLE,MEDIUM,"Forces physical variable p.get('s_wi', p.get('connate_water_saturation', 0.25)) into artificial range"
deprecated/core/simulation/recovery_models.py,505,"Numerical bounds exceeded on p.get('v_dp', 0.6)","Clamped to [0.0, 0.99]",LEGITIMATE NUMERICAL SAFETY,LOW,"Forces physical variable p.get('v_dp', 0.6) into artificial range"
deprecated/core/simulation/recovery_models.py,518,Numerical bounds exceeded on e_a,"Clamped to [0.1, 1.0]",LEGITIMATE NUMERICAL SAFETY,LOW,Forces physical variable e_a into artificial range
deprecated/core/simulation/recovery_models.py,522,Numerical bounds exceeded on rf_im,"Clamped to [0.0, 1.0]",ARTIFICIAL RESULT-PRODUCING FALLBACK,HIGH,Forces physical variable rf_im into artificial range
deprecated/core/simulation/recovery_models.py,550,Numerical bounds exceeded on (s_g - s_gc) / (1 - sor - s_gc),"Clamped to [0, 1]",SCIENTIFICALLY QUESTIONABLE,MEDIUM,Forces physical variable (s_g - s_gc) / (1 - sor - s_gc) into artificial range
deprecated/core/simulation/recovery_models.py,565,Numerical bounds exceeded on e_d_bt,"Clamped to [0.0, 1.0]",LEGITIMATE NUMERICAL SAFETY,LOW,Forces physical variable e_d_bt into artificial range
deprecated/core/simulation/recovery_models.py,627,Numerical bounds exceeded on vertical_sweep * displacement_sweep,"Clamped to [0.0, 1.0]",SCIENTIFICALLY QUESTIONABLE,MEDIUM,Forces physical variable vertical_sweep * displacement_sweep into artificial range
deprecated/core/simulation/recovery_models.py,658,Numerical bounds exceeded on sweep_efficiency,"Clamped to [0.0, 1.0]",SCIENTIFICALLY QUESTIONABLE,MEDIUM,Forces physical variable sweep_efficiency into artificial range
deprecated/core/simulation/recovery_models.py,702,Numerical bounds exceeded on rf,"Clamped to [0.0, self.max_rf_cap]",ARTIFICIAL RESULT-PRODUCING FALLBACK,HIGH,Forces physical variable rf into artificial range
deprecated/core/simulation/recovery_models.py,784,Missing key 'rate',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'rate'=0
deprecated/core/simulation/recovery_models.py,477,Missing key 'rate',Substituted default 5000.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'rate'=5000.0
deprecated/core/simulation/recovery_models.py,493,Missing key 'sor_base',Substituted default 0.35,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'sor_base'=0.35
deprecated/core/simulation/recovery_models.py,611,Numerical bounds exceeded on solution,"Clamped to [0.0, 1.0]",SCIENTIFICALLY QUESTIONABLE,MEDIUM,Forces physical variable solution into artificial range
deprecated/core/simulation/recovery_models.py,756,Missing key 'viscosity_inj',Substituted default 0.05,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'viscosity_inj'=0.05
deprecated/core/simulation/recovery_models.py,325,Numerical bounds exceeded on arg,"Clamped to [-700, 700]",LEGITIMATE NUMERICAL SAFETY,LOW,Forces physical variable arg into artificial range
deprecated/parsers/eclipse_parser.py,278,"Exception caught: (FileNotFoundError, EclipseParserError, DimensionError, Exception)",Assigns fallback: success = False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
deprecated/parsers/eclipse_parser.py,74,Exception caught: ValueError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
deprecated/parsers/eclipse_parser.py,88,Exception caught: ValueError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
deprecated/parsers/eclipse_parser.py,120,"Exception caught: (ValueError, IndexError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
deprecated/parsers/eclipse_parser.py,137,"Exception caught: (ValueError, IndexError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
deprecated/parsers/eclipse_parser.py,203,"Exception caught: (ValueError, TypeError)",Assigns fallback: numeric_values = expanded_tokens,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
deprecated/parsers/eclipse_parser.py,214,"Exception caught: (ValueError, TypeError)","Assigns fallback: current_data[keyword] = np.array(numeric_values, dtype=object)",IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
deprecated/parsers/eclipse_parser.py,245,Exception caught: IOError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
deprecated/parsers/eclipse_parser.py,146,"Exception caught: (ValueError, IndexError)",Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
evaluation/mmp.py,12,Exception caught: ImportError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
evaluation/mmp.py,370,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
evaluation/mmp.py,332,"Exception caught: (ValueError, TypeError)",Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
evaluation/mmp.py,344,"Exception caught: (ValueError, TypeError, ZeroDivisionError)",Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
evaluation/mmp.py,427,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
main.py,62,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
main.py,129,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
main.py,150,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
scripts/archive_resolved_wiki_issues.py,31,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
scripts/audit_generator.py,56,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
scripts/audit_generator.py,107,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
scripts/audit_generator.py,227,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
scripts/parse_coverage.py,25,Exception caught: ValueError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
scripts/process_las_data.py,82,Exception caught: Exception,Assigns fallback: self.failed_files[fp.name] = str(exc),IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
scripts/validate_engine_physics.py,263,Missing key 'cumulative_co2_injected_mscf',Substituted default 0.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'cumulative_co2_injected_mscf'=0.0
scripts/validate_engine_physics.py,269,Missing key 'mean_pressure_psi',Substituted default np.mean(sim_result['pressure']),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'mean_pressure_psi'=np.mean(sim_result['pressure'])
scripts/validate_engine_physics.py,270,Missing key 'max_pressure_psi',Substituted default np.max(sim_result['pressure']),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'max_pressure_psi'=np.max(sim_result['pressure'])
tests/conftest.py,22,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
tests/core/test_fitness_function.py,294,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,Alters simulation trajectory or suppresses state divergence
tests/core/test_fitness_function.py,321,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,Alters simulation trajectory or suppresses state divergence
tests/core/test_fitness_function.py,348,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,Alters simulation trajectory or suppresses state divergence
tests/core/test_fitness_function.py,376,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,Alters simulation trajectory or suppresses state divergence
tests/core/test_fitness_function.py,407,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,Alters simulation trajectory or suppresses state divergence
tests/core/test_fitness_function.py,437,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,Alters simulation trajectory or suppresses state divergence
tests/core/test_fitness_function.py,467,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,Alters simulation trajectory or suppresses state divergence
tests/core/test_surrogate_engine.py,925,Missing key 'cumulative_co2_injected_tonne',Substituted default 5000.0 * 365.25 * 10 * 0.05295,IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'cumulative_co2_injected_tonne'=5000.0 * 365.25 * 10 * 0.05295
tests/core/test_surrogate_engine_reference.py,265,Exception caught: Exception,Returns fallback value: {'errors': [str(e)]},IMPLEMENTATION FALLBACK,MEDIUM,Alters simulation trajectory or suppresses state divergence
tests/core/test_surrogate_engine_reference.py,470,Missing key 'pressure',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure'=[]
tests/core/test_surrogate_engine_reference.py,512,Missing key 'pressure',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure'=[]
tests/core/test_surrogate_engine_reference.py,530,Missing key 'co2_injection',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'co2_injection'=[]
tests/core/test_surrogate_engine_reference.py,625,Missing key 'co2_injection',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'co2_injection'=[]
tests/core/test_surrogate_engine_well_setup.py,99,Missing key 'co2_injection',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'co2_injection'=[]
tests/core/test_surrogate_engine_well_setup.py,100,Missing key 'oil_production_rate',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'oil_production_rate'=[]
tests/core/test_surrogate_engine_well_setup.py,108,Missing key 'pressure',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure'=[]
tests/core/test_surrogate_engine_well_setup.py,138,Missing key 'co2_injection',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'co2_injection'=[]
tests/core/test_surrogate_engine_well_setup.py,139,Missing key 'pressure',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure'=[]
tests/core/test_surrogate_engine_well_setup.py,170,Missing key 'pressure',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure'=[]
tests/core/test_surrogate_engine_well_setup.py,217,Missing key 'pressure',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure'=[]
tests/core/test_surrogate_engine_well_setup.py,218,Missing key 'pressure',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure'=[]
tests/scientific/co2/test_co2_breakthrough_physics.py,42,Numerical bounds exceeded on h_koval * e_eff * 1.0,"Clamped to [1.0, 50.0]",LEGITIMATE NUMERICAL SAFETY,LOW,Forces physical variable h_koval * e_eff * 1.0 into artificial range
tests/scientific/co2/test_co2_breakthrough_physics.py,46,Numerical bounds exceeded on frac_flow,"Clamped to [0.15, 0.95]",LEGITIMATE NUMERICAL SAFETY,LOW,Forces physical variable frac_flow into artificial range
tests/scientific/conftest.py,20,Missing key 'initial_pressure',Substituted default 4000.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'initial_pressure'=4000.0
tests/scientific/conftest.py,21,Missing key 'temperature',Substituted default 160.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'temperature'=160.0
tests/scientific/conftest.py,22,Missing key 'porosity',Substituted default 0.2,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'porosity'=0.2
tests/scientific/conftest.py,23,Missing key 'permeability',Substituted default 100.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'permeability'=100.0
tests/scientific/conftest.py,28,Missing key 'rock_compressibility',Substituted default 4e-06,IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'rock_compressibility'=4e-06
tests/scientific/conservation/test_carbon_accounting.py,41,Missing key 'annual_co2_injected_mscf',Substituted default np.array([]),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'annual_co2_injected_mscf'=np.array([])
tests/scientific/reference_solutions/test_buckley_leverett_analytical.py,54,Numerical bounds exceeded on sg_avg_norm,"Clamped to [0.0, 1.0]",SCIENTIFICALLY QUESTIONABLE,MEDIUM,Forces physical variable sg_avg_norm into artificial range
tests/test_cmg_surrogate_validation.py,339,Exception caught: ImportError,Assigns fallback: EPSILON = 1e-10,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/test_cmg_surrogate_validation.py,191,Missing key 'mean_pressure_psi',Substituted default 0.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'mean_pressure_psi'=0.0
tests/test_cmg_surrogate_validation.py,200,Missing key 'max_pressure_psi',Substituted default 0.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'max_pressure_psi'=0.0
tests/test_cmg_surrogate_validation.py,209,Missing key 'pressure',Substituted default np.array([]),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure'=np.array([])
tests/test_cmg_surrogate_validation.py,231,Missing key 'cumulative_co2_injected_mscf',Substituted default 0.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'cumulative_co2_injected_mscf'=0.0
tests/test_cmg_surrogate_validation.py,250,Missing key 'cumulative_co2_injected_mscf',Substituted default 1.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'cumulative_co2_injected_mscf'=1.0
tests/test_project_save_load.py,15,Exception caught: ImportError,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
tests/test_project_save_load.py,48,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
tests/validation/cmg_input_generator.py,192,Missing key 'porosity',Substituted default 0.2,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'porosity'=0.2
tests/validation/cmg_input_generator.py,193,Missing key 'permeability_x',Substituted default 100,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'permeability_x'=100
tests/validation/cmg_input_generator.py,194,Missing key 'permeability_y',Substituted default 100,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'permeability_y'=100
tests/validation/cmg_input_generator.py,195,Missing key 'permeability_z',Substituted default 10,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'permeability_z'=10
tests/validation/cmg_input_generator.py,209,Missing key 'initial_pressure',Substituted default 4000,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'initial_pressure'=4000
tests/validation/cmg_input_generator.py,210,Missing key 'temperature',Substituted default 150,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'temperature'=150
tests/validation/cmg_input_generator.py,268,Missing key 'injection_rate',Substituted default 5000,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'injection_rate'=5000
tests/validation/cmg_output_parser.py,167,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/cmg_output_parser.py,288,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/cmg_output_parser.py,352,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/cmg_output_parser.py,102,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/cmg_output_parser.py,110,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/cmg_output_parser.py,228,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
tests/validation/cmg_output_parser.py,345,Exception caught: ValueError,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
tests/validation/cmg_runner.py,135,Exception caught: subprocess.TimeoutExpired,"Returns fallback value: {'success': False, 'returncode': -1, 'stdout': '', 'stderr': f'Simulation timed out after {timeout} seconds', 'runtime': runtime}",IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/cmg_runner.py,146,Exception caught: Exception,"Returns fallback value: {'success': False, 'returncode': -1, 'stdout': '', 'stderr': str(e), 'runtime': runtime}",IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/cmg_runner.py,174,Exception caught: Exception,Returns fallback value: False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/cmg_runner.py,191,Exception caught: Exception,Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/combined_cmg_parser.py,22,Exception caught: ImportError,Assigns fallback: SR3_AVAILABLE = False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/combined_cmg_parser.py,111,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/combined_cmg_parser.py,141,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/combined_cmg_parser.py,95,Missing key 'final_pressure',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'final_pressure'=0
tests/validation/combined_cmg_parser.py,93,Missing key 'cumulative_co2_injected_mmscf',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'cumulative_co2_injected_mmscf'=0
tests/validation/combined_cmg_parser.py,129,Missing key 'pressure_profile',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure_profile'=[]
tests/validation/comparison_metrics.py,150,Missing key 'pressure_profile',Substituted default np.array([]),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure_profile'=np.array([])
tests/validation/comparison_metrics.py,151,Missing key 'pressure_profile',Substituted default np.array([]),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure_profile'=np.array([])
tests/validation/comparison_metrics.py,155,Missing key 'final_pressure',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'final_pressure'=0
tests/validation/comparison_metrics.py,156,Missing key 'final_pressure',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'final_pressure'=0
tests/validation/empirical_engine_validation.py,171,Exception caught: Exception,Returns fallback value: {},IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/empirical_engine_validation.py,461,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/empirical_engine_validation.py,372,Missing key 'final_pressure',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'final_pressure'=0
tests/validation/empirical_engine_validation.py,302,Missing key 'pressure',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'pressure'=0
tests/validation/empirical_engine_validation.py,305,Missing key 'pressure',"Substituted default [res.get('pressure', 0)]",IMPLEMENTATION FALLBACK,MEDIUM,"Provides implicit physical parameter 'pressure'=[res.get('pressure', 0)]"
tests/validation/empirical_engine_validation.py,301,Missing key 'pressure',Substituted default [0],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure'=[0]
tests/validation/empirical_engine_validation.py,300,Missing key 'pressure',Substituted default [0],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure'=[0]
tests/validation/empirical_engine_validation.py,305,Missing key 'pressure',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'pressure'=0
tests/validation/empirical_engine_validation.py,441,Missing key 'final_pressure',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'final_pressure'=0
tests/validation/empirical_engine_validation.py,448,Missing key 'final_pressure',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'final_pressure'=0
tests/validation/extract_sr3_reference.py,109,Exception caught: Exception,Assigns fallback: results[case_id] = {'error': str(e)},IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/extract_sr3_reference.py,55,Missing key 'final_pressure',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'final_pressure'=0
tests/validation/extract_sr3_reference.py,57,Missing key 'cumulative_co2_injected',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'cumulative_co2_injected'=0
tests/validation/extract_sr3_reference.py,66,Missing key 'pressure_profile',Substituted default np.array([]),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure_profile'=np.array([])
tests/validation/spe5_empirical_validation.py,152,Numerical bounds exceeded on (sg - sgc) / (1 - swi - sor - sgc),"Clamped to [0.0, 1.0]",SCIENTIFICALLY QUESTIONABLE,MEDIUM,Forces physical variable (sg - sgc) / (1 - swi - sor - sgc) into artificial range
tests/validation/spe5_empirical_validation.py,153,Numerical bounds exceeded on (1 - swi - sg) / (1 - swi - sor),"Clamped to [0.0, 1.0]",SCIENTIFICALLY QUESTIONABLE,MEDIUM,Forces physical variable (1 - swi - sg) / (1 - swi - sor) into artificial range
tests/validation/spe5_empirical_validation.py,234,"Numerical bounds exceeded on np.cumsum(q_inj * dt) / max(p.PV_BBL, 1.0) * 0.4","Clamped to [0.0, 1.0 - p.SWI - p.SOR]",LEGITIMATE NUMERICAL SAFETY,LOW,"Forces physical variable np.cumsum(q_inj * dt) / max(p.PV_BBL, 1.0) * 0.4 into artificial range"
tests/validation/spe5_empirical_validation.py,151,Numerical bounds exceeded on sg,"Clamped to [0, 1]",SCIENTIFICALLY QUESTIONABLE,MEDIUM,Forces physical variable sg into artificial range
tests/validation/spe5_empirical_validation.py,252,Missing key 'pressure_profile',Substituted default np.array([]),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'pressure_profile'=np.array([])
tests/validation/spe5_empirical_validation.py,254,Missing key 'final_pressure',Substituted default 0.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'final_pressure'=0.0
tests/validation/sr3_parser.py,20,Exception caught: ImportError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_parser.py,23,Exception caught: ImportError,Assigns fallback: _validation_dir = str(Path(__file__).parent),IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_parser.py,195,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_parser.py,254,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_parser.py,29,Exception caught: ImportError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_reader.py,127,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_reader.py,155,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_reader.py,384,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_reader.py,585,Exception caught: ValueError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_reader.py,227,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_reader.py,458,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_reader.py,528,Exception caught: Exception,Assigns fallback: key_var = '',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
tests/validation/sr3_reader.py,533,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/analysis_widget.py,59,Exception caught: ImportError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/analysis_widget.py,66,Exception caught: ImportError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/config_widget.py,65,Exception caught: ImportError,Assigns fallback: CONFIGURABLE_DATACLASSES = {},IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/config_widget.py,403,"Exception caught: (ValueError, TypeError)",Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/config_widget.py,1115,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/config_widget.py,1146,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/config_widget.py,1243,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/config_widget.py,1269,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/config_widget.py,88,Missing key 'injection_profile_display_map',Substituted default {},IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'injection_profile_display_map'={}
ui/config_widget.py,360,"Exception caught: (ValueError, TypeError)",Assigns fallback: all_valid = False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/config_widget.py,1175,Exception caught: ValueError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/config_widget.py,1182,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/config_widget.py,332,"Exception caught: (ValueError, TypeError)",Assigns fallback: all_valid = False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/config_widget.py,341,"Exception caught: (ValueError, TypeError)",Assigns fallback: all_valid = False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
