Module,Line,Literal,Code Snippet
core/unified_engine/physics/co2_properties.py,80,1833.7217,mmp_psi = 1833.7217 + 2.2518055 * temp_f + 0.0180067 * (temp_f**2) - 103949.93 / temp_f
core/unified_engine/physics/co2_properties.py,80,2.2518055,mmp_psi = 1833.7217 + 2.2518055 * temp_f + 0.0180067 * (temp_f**2) - 103949.93 / temp_f
core/unified_engine/physics/co2_properties.py,80,0.0180067,mmp_psi = 1833.7217 + 2.2518055 * temp_f + 0.0180067 * (temp_f**2) - 103949.93 / temp_f
core/unified_engine/physics/co2_properties.py,80,103949.93,mmp_psi = 1833.7217 + 2.2518055 * temp_f + 0.0180067 * (temp_f**2) - 103949.93 / temp_f
core/unified_engine/physics/co2_properties.py,88,0.4,c5_plus_fraction = 0.4
core/unified_engine/physics/co2_properties.py,89,30.0,api_gravity = 30.0
core/unified_engine/physics/co2_properties.py,91,0.4,"c5_plus_fraction = oil_composition.get(""c5_plus"", 0.4)"
core/unified_engine/physics/co2_properties.py,92,30.0,"api_gravity = oil_composition.get(""api_gravity"", 30.0)"
core/unified_engine/physics/co2_properties.py,93,18.2,mmp_psi = 18.2 * temp_f**0.5 - 120 * (api_gravity**0.5) + 203 * c5_plus_fraction + 1370
core/unified_engine/physics/co2_properties.py,100,0.2,c2_c6_fraction = 0.20  # mol fraction C2-C6 (~20%)
core/unified_engine/physics/co2_properties.py,101,0.57,c7_plus_fraction = 0.57  # mol fraction C7+ (~57%)
core/unified_engine/physics/co2_properties.py,103,0.2,"c2_c6_fraction = oil_composition.get(""c2_c6"", 0.20)"
core/unified_engine/physics/co2_properties.py,104,0.57,"c7_plus_fraction = oil_composition.get(""c7_plus"", 0.57)"
core/unified_engine/physics/co2_properties.py,107,100.0,"c2_c6_pct = max(c2_c6_fraction * 100.0, 0.1)"
core/unified_engine/physics/co2_properties.py,107,0.1,"c2_c6_pct = max(c2_c6_fraction * 100.0, 0.1)"
core/unified_engine/physics/co2_properties.py,108,100.0,"c7_plus_pct = max(c7_plus_fraction * 100.0, 0.1)"
core/unified_engine/physics/co2_properties.py,108,0.1,"c7_plus_pct = max(c7_plus_fraction * 100.0, 0.1)"
core/unified_engine/physics/co2_properties.py,109,459.67,T_rankine = temp_f + 459.67
core/unified_engine/physics/co2_properties.py,112,19350.0,mmp_psi = 1.935e4 * (T_rankine**1.078) * (c2_c6_pct**0.17) * (c7_plus_pct ** (-0.89))
core/unified_engine/physics/co2_properties.py,112,1.078,mmp_psi = 1.935e4 * (T_rankine**1.078) * (c2_c6_pct**0.17) * (c7_plus_pct ** (-0.89))
core/unified_engine/physics/co2_properties.py,112,0.17,mmp_psi = 1.935e4 * (T_rankine**1.078) * (c2_c6_pct**0.17) * (c7_plus_pct ** (-0.89))
core/unified_engine/physics/co2_properties.py,112,0.89,mmp_psi = 1.935e4 * (T_rankine**1.078) * (c2_c6_pct**0.17) * (c7_plus_pct ** (-0.89))
core/unified_engine/physics/co2_properties.py,116,0.4,if c7_plus_fraction > 0.4:
core/unified_engine/physics/co2_properties.py,117,0.15,lag_factor = 1.0 + 0.15 * (c7_plus_fraction - 0.4)
core/unified_engine/physics/co2_properties.py,117,0.4,lag_factor = 1.0 + 0.15 * (c7_plus_fraction - 0.4)
core/unified_engine/physics/co2_properties.py,139,273.15,temp_c = temperature - 273.15
core/unified_engine/physics/co2_properties.py,140,1.01,rho = 1.01 + 1.09e-2 * p_mpa - 1.25e-5 * p_mpa**2 + 2.3e-3 * temp_c
core/unified_engine/physics/co2_properties.py,140,0.0109,rho = 1.01 + 1.09e-2 * p_mpa - 1.25e-5 * p_mpa**2 + 2.3e-3 * temp_c
core/unified_engine/physics/co2_properties.py,140,1.25e-05,rho = 1.01 + 1.09e-2 * p_mpa - 1.25e-5 * p_mpa**2 + 2.3e-3 * temp_c
core/unified_engine/physics/co2_properties.py,140,0.0023,rho = 1.01 + 1.09e-2 * p_mpa - 1.25e-5 * p_mpa**2 + 2.3e-3 * temp_c
core/unified_engine/physics/co2_properties.py,149,8.314,R = 8.314
core/unified_engine/physics/co2_properties.py,155,0.01,"Tr = max(Tr, 0.01)"
core/unified_engine/physics/co2_properties.py,158,0.37464,m = 0.37464 + 1.54226 * omega - 0.26992 * omega**2
core/unified_engine/physics/co2_properties.py,158,1.54226,m = 0.37464 + 1.54226 * omega - 0.26992 * omega**2
core/unified_engine/physics/co2_properties.py,158,0.26992,m = 0.37464 + 1.54226 * omega - 0.26992 * omega**2
core/unified_engine/physics/co2_properties.py,161,0.45724,a = 0.45724 * R**2 * Tc**2 / Pc * alpha
core/unified_engine/physics/co2_properties.py,162,0.0778,b = 0.07780 * R * Tc / Pc
core/unified_engine/physics/co2_properties.py,171,0.1,valid_roots = real_roots[(real_roots > 0.1) & (real_roots < 3.0)]
core/unified_engine/physics/co2_properties.py,171,3.0,valid_roots = real_roots[(real_roots > 0.1) & (real_roots < 3.0)]
core/unified_engine/physics/co2_properties.py,176,0.3,"Z = max(0.3, min(1.0 - 0.1 * B / max(A, 1e-6), 1.5))"
core/unified_engine/physics/co2_properties.py,176,0.1,"Z = max(0.3, min(1.0 - 0.1 * B / max(A, 1e-6), 1.5))"
core/unified_engine/physics/co2_properties.py,176,1.5,"Z = max(0.3, min(1.0 - 0.1 * B / max(A, 1e-6), 1.5))"
core/unified_engine/physics/co2_properties.py,198,0.021,mu_cp = 0.021 * np.exp(6.3e-4 * p_mpa - 0.02 * Tr)
core/unified_engine/physics/co2_properties.py,198,0.00063,mu_cp = 0.021 * np.exp(6.3e-4 * p_mpa - 0.02 * Tr)
core/unified_engine/physics/co2_properties.py,198,0.02,mu_cp = 0.021 * np.exp(6.3e-4 * p_mpa - 0.02 * Tr)
core/unified_engine/physics/co2_properties.py,207,1.00697e-06,mu_0 = 1.00697e-6 * np.sqrt(temperature)
core/unified_engine/physics/co2_properties.py,211,467.6,rho_r = rho / 467.6
core/unified_engine/physics/co2_properties.py,213,0.235,mu_c = mu_0 * (1 + 0.235 * rho_r + 0.395 * rho_r**2 - 0.041 * rho_r**3)
core/unified_engine/physics/co2_properties.py,213,0.395,mu_c = mu_0 * (1 + 0.235 * rho_r + 0.395 * rho_r**2 - 0.041 * rho_r**3)
core/unified_engine/physics/co2_properties.py,213,0.041,mu_c = mu_0 * (1 + 0.235 * rho_r + 0.395 * rho_r**2 - 0.041 * rho_r**3)
core/unified_engine/physics/co2_properties.py,216,0.1,pressure_factor = 1 + 0.1 * (P_r - 1) * np.exp(-2 * rho_r)
core/unified_engine/physics/co2_properties.py,232,273.15,"temperature = max(temperature, 273.15)"
core/unified_engine/physics/co2_properties.py,234,58.0931,ln_kh = -58.0931 + 90.5069e3 / temperature + 22.2940 * np.log(temperature)
core/unified_engine/physics/co2_properties.py,234,90506.9,ln_kh = -58.0931 + 90.5069e3 / temperature + 22.2940 * np.log(temperature)
core/unified_engine/physics/co2_properties.py,234,22.294,ln_kh = -58.0931 + 90.5069e3 / temperature + 22.2940 * np.log(temperature)
core/unified_engine/physics/co2_properties.py,239,0.1,setschenow_constant = 0.1
core/unified_engine/physics/co2_properties.py,244,30.0,"def solubility_oil(self, pressure: float, temperature: float, oil_api: float = 30.0) -> float:"
core/unified_engine/physics/co2_properties.py,257,273.15,temp_c = temperature - 273.15
core/unified_engine/physics/co2_properties.py,259,0.1,solubility = 0.1 * p_mpa * np.exp(-0.01 * temp_c) * (1 + 0.01 * oil_api)
core/unified_engine/physics/co2_properties.py,259,0.01,solubility = 0.1 * p_mpa * np.exp(-0.01 * temp_c) * (1 + 0.01 * oil_api)
core/unified_engine/physics/co2_properties.py,259,0.01,solubility = 0.1 * p_mpa * np.exp(-0.01 * temp_c) * (1 + 0.01 * oil_api)
core/unified_engine/physics/co2_properties.py,275,0.02,return 1.0 + 0.02 * co2_solubility
core/unified_engine/physics/co2_properties.py,291,0.1,return np.exp(-0.1 * co2_solubility)
core/unified_engine/physics/co2_properties.py,383,30.0,"self, pressure: float, temperature: float, oil_api: float = 30.0"
core/unified_engine/physics/eos/__init__.py,57,0.8,"self.mole_fractions = np.array([0.8, 0.1, 0.03, 0.02, 0.02, 0.01, 0.01, 0.01])"
core/unified_engine/physics/eos/__init__.py,57,0.1,"self.mole_fractions = np.array([0.8, 0.1, 0.03, 0.02, 0.02, 0.01, 0.01, 0.01])"
core/unified_engine/physics/eos/__init__.py,57,0.03,"self.mole_fractions = np.array([0.8, 0.1, 0.03, 0.02, 0.02, 0.01, 0.01, 0.01])"
core/unified_engine/physics/eos/__init__.py,57,0.02,"self.mole_fractions = np.array([0.8, 0.1, 0.03, 0.02, 0.02, 0.01, 0.01, 0.01])"
core/unified_engine/physics/eos/__init__.py,57,0.02,"self.mole_fractions = np.array([0.8, 0.1, 0.03, 0.02, 0.02, 0.01, 0.01, 0.01])"
core/unified_engine/physics/eos/__init__.py,57,0.01,"self.mole_fractions = np.array([0.8, 0.1, 0.03, 0.02, 0.02, 0.01, 0.01, 0.01])"
core/unified_engine/physics/eos/__init__.py,57,0.01,"self.mole_fractions = np.array([0.8, 0.1, 0.03, 0.02, 0.02, 0.01, 0.01, 0.01])"
core/unified_engine/physics/eos/__init__.py,57,0.01,"self.mole_fractions = np.array([0.8, 0.1, 0.03, 0.02, 0.02, 0.01, 0.01, 0.01])"
core/unified_engine/physics/eos/__init__.py,60,304.13,"[304.13, 190.56, 305.32, 369.83, 425.12, 469.7, 507.4, 540.2]"
core/unified_engine/physics/eos/__init__.py,60,190.56,"[304.13, 190.56, 305.32, 369.83, 425.12, 469.7, 507.4, 540.2]"
core/unified_engine/physics/eos/__init__.py,60,305.32,"[304.13, 190.56, 305.32, 369.83, 425.12, 469.7, 507.4, 540.2]"
core/unified_engine/physics/eos/__init__.py,60,369.83,"[304.13, 190.56, 305.32, 369.83, 425.12, 469.7, 507.4, 540.2]"
core/unified_engine/physics/eos/__init__.py,60,425.12,"[304.13, 190.56, 305.32, 369.83, 425.12, 469.7, 507.4, 540.2]"
core/unified_engine/physics/eos/__init__.py,60,469.7,"[304.13, 190.56, 305.32, 369.83, 425.12, 469.7, 507.4, 540.2]"
core/unified_engine/physics/eos/__init__.py,60,507.4,"[304.13, 190.56, 305.32, 369.83, 425.12, 469.7, 507.4, 540.2]"
core/unified_engine/physics/eos/__init__.py,60,540.2,"[304.13, 190.56, 305.32, 369.83, 425.12, 469.7, 507.4, 540.2]"
core/unified_engine/physics/eos/__init__.py,64,7376000.0,"[7.376e6, 4.599e6, 4.872e6, 4.248e6, 3.792e6, 3.369e6, 3.025e6, 2.756e6]"
core/unified_engine/physics/eos/__init__.py,64,4599000.0,"[7.376e6, 4.599e6, 4.872e6, 4.248e6, 3.792e6, 3.369e6, 3.025e6, 2.756e6]"
core/unified_engine/physics/eos/__init__.py,64,4872000.0,"[7.376e6, 4.599e6, 4.872e6, 4.248e6, 3.792e6, 3.369e6, 3.025e6, 2.756e6]"
core/unified_engine/physics/eos/__init__.py,64,4248000.0,"[7.376e6, 4.599e6, 4.872e6, 4.248e6, 3.792e6, 3.369e6, 3.025e6, 2.756e6]"
core/unified_engine/physics/eos/__init__.py,64,3792000.0,"[7.376e6, 4.599e6, 4.872e6, 4.248e6, 3.792e6, 3.369e6, 3.025e6, 2.756e6]"
core/unified_engine/physics/eos/__init__.py,64,3369000.0,"[7.376e6, 4.599e6, 4.872e6, 4.248e6, 3.792e6, 3.369e6, 3.025e6, 2.756e6]"
core/unified_engine/physics/eos/__init__.py,64,3025000.0,"[7.376e6, 4.599e6, 4.872e6, 4.248e6, 3.792e6, 3.369e6, 3.025e6, 2.756e6]"
core/unified_engine/physics/eos/__init__.py,64,2756000.0,"[7.376e6, 4.599e6, 4.872e6, 4.248e6, 3.792e6, 3.369e6, 3.025e6, 2.756e6]"
core/unified_engine/physics/eos/__init__.py,68,0.225,"[0.225, 0.011, 0.099, 0.152, 0.201, 0.251, 0.296, 0.350]"
core/unified_engine/physics/eos/__init__.py,68,0.011,"[0.225, 0.011, 0.099, 0.152, 0.201, 0.251, 0.296, 0.350]"
core/unified_engine/physics/eos/__init__.py,68,0.099,"[0.225, 0.011, 0.099, 0.152, 0.201, 0.251, 0.296, 0.350]"
core/unified_engine/physics/eos/__init__.py,68,0.152,"[0.225, 0.011, 0.099, 0.152, 0.201, 0.251, 0.296, 0.350]"
core/unified_engine/physics/eos/__init__.py,68,0.201,"[0.225, 0.011, 0.099, 0.152, 0.201, 0.251, 0.296, 0.350]"
core/unified_engine/physics/eos/__init__.py,68,0.251,"[0.225, 0.011, 0.099, 0.152, 0.201, 0.251, 0.296, 0.350]"
core/unified_engine/physics/eos/__init__.py,68,0.296,"[0.225, 0.011, 0.099, 0.152, 0.201, 0.251, 0.296, 0.350]"
core/unified_engine/physics/eos/__init__.py,68,0.35,"[0.225, 0.011, 0.099, 0.152, 0.201, 0.251, 0.296, 0.350]"
core/unified_engine/physics/eos/__init__.py,80,8.314,R = 8.314
core/unified_engine/physics/eos/__init__.py,111,3.0,"coeffs = [1.0, -(1.0 - B), A - 3.0 * B**2 - 2.0 * B, -(A * B - B**2 - B**3)]"
core/unified_engine/physics/eos/__init__.py,114,0.1,return real_roots[(real_roots > 0.1) & (real_roots < 3.0)]
core/unified_engine/physics/eos/__init__.py,114,3.0,return real_roots[(real_roots > 0.1) & (real_roots < 3.0)]
core/unified_engine/physics/eos/__init__.py,122,0.3,"return max(0.3, min(1.0 - 0.1 * B / max(A, 1e-6), 1.5))"
core/unified_engine/physics/eos/__init__.py,122,0.1,"return max(0.3, min(1.0 - 0.1 * B / max(A, 1e-6), 1.5))"
core/unified_engine/physics/eos/__init__.py,122,1.5,"return max(0.3, min(1.0 - 0.1 * B / max(A, 1e-6), 1.5))"
core/unified_engine/physics/eos/__init__.py,141,0.45724,a_i[i] = 0.45724 * self.R**2 * Tc**2 / Pc * alpha_i
core/unified_engine/physics/eos/__init__.py,142,0.0778,b_i[i] = 0.07780 * self.R * Tc / Pc
core/unified_engine/physics/eos/__init__.py,163,44.01,"* np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,163,16.04,"* np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,163,30.07,"* np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,163,44.1,"* np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,163,58.12,"* np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,163,72.15,"* np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,163,86.18,"* np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,163,100.0,"* np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,164,1000.0,/ 1000.0
core/unified_engine/physics/eos/__init__.py,171,304.13,Tr = temperature / 304.13
core/unified_engine/physics/eos/__init__.py,172,467.6,rho_r = rho / 467.6
core/unified_engine/physics/eos/__init__.py,174,1.00697e-06,mu_0 = 1.00697e-6 * np.sqrt(temperature)
core/unified_engine/physics/eos/__init__.py,175,0.235,mu_c = mu_0 * (1 + 0.235 * rho_r + 0.395 * rho_r**2 - 0.041 * rho_r**3)
core/unified_engine/physics/eos/__init__.py,175,0.395,mu_c = mu_0 * (1 + 0.235 * rho_r + 0.395 * rho_r**2 - 0.041 * rho_r**3)
core/unified_engine/physics/eos/__init__.py,175,0.041,mu_c = mu_0 * (1 + 0.235 * rho_r + 0.395 * rho_r**2 - 0.041 * rho_r**3)
core/unified_engine/physics/eos/__init__.py,186,44.01,"molar_masses_defaults = np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,186,16.04,"molar_masses_defaults = np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,186,30.07,"molar_masses_defaults = np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,186,44.1,"molar_masses_defaults = np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,186,58.12,"molar_masses_defaults = np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,186,72.15,"molar_masses_defaults = np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,186,86.18,"molar_masses_defaults = np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,186,100.0,"molar_masses_defaults = np.array([44.01, 16.04, 30.07, 44.10, 58.12, 72.15, 86.18, 100.0])"
core/unified_engine/physics/eos/__init__.py,190,44.01,molar_masses = np.ones(n_comp) * 44.01
core/unified_engine/physics/eos/__init__.py,192,1000.0,M_avg = np.sum(mole_fractions * molar_masses) / 1000.0
core/unified_engine/physics/eos/__init__.py,195,0.8,"""phase"": ""V"" if Z < 0.8 else ""L"","
core/unified_engine/physics/eos/__init__.py,232,0.45724,a_i[i] = 0.45724 * R**2 * Tc**2 / Pc * alpha_i
core/unified_engine/physics/eos/__init__.py,233,0.0778,b_i[i] = 0.07780 * R * Tc / Pc
core/unified_engine/physics/eos/__init__.py,281,0.45724,omega_a: 0.45724
core/unified_engine/physics/eos/__init__.py,282,0.0778,omega_b: 0.07780
core/unified_engine/physics/eos/__init__.py,291,304.13,Tr = T / 304.13
core/unified_engine/physics/eos/__init__.py,295,0.37464,m = 0.37464 + 1.54226 * omega - 0.26992 * omega**2
core/unified_engine/physics/eos/__init__.py,295,1.54226,m = 0.37464 + 1.54226 * omega - 0.26992 * omega**2
core/unified_engine/physics/eos/__init__.py,295,0.26992,m = 0.37464 + 1.54226 * omega - 0.26992 * omega**2
core/unified_engine/physics/eos/__init__.py,304,0.42748,omega_a: 0.42748
core/unified_engine/physics/eos/__init__.py,305,0.08664,omega_b: 0.08664
core/unified_engine/physics/eos/__init__.py,314,304.13,Tr = T / 304.13
core/unified_engine/physics/eos/__init__.py,318,0.48,m = 0.480 + 1.574 * omega - 0.176 * omega**2
core/unified_engine/physics/eos/__init__.py,318,1.574,m = 0.480 + 1.574 * omega - 0.176 * omega**2
core/unified_engine/physics/eos/__init__.py,318,0.176,m = 0.480 + 1.574 * omega - 0.176 * omega**2
core/unified_engine/physics/eos/__init__.py,336,5.373,K_i = (Pc_i / P) * exp(5.373 * (1 + omega_i) * (1 - Tc_i / T))
core/unified_engine/physics/eos/__init__.py,353,5.373,K[i] = (Pc / pressure) * np.exp(5.373 * (1.0 + omega) * (1.0 - Tc / temperature))
core/unified_engine/physics/eos/__init__.py,505,8.314,R = 8.314  # J/(mol·K)
core/unified_engine/physics/eos/__init__.py,521,304.13,"""CO2"": {""Tc"": 304.13, ""Pc"": 7.376e6, ""omega"": 0.225},"
core/unified_engine/physics/eos/__init__.py,521,7376000.0,"""CO2"": {""Tc"": 304.13, ""Pc"": 7.376e6, ""omega"": 0.225},"
core/unified_engine/physics/eos/__init__.py,521,0.225,"""CO2"": {""Tc"": 304.13, ""Pc"": 7.376e6, ""omega"": 0.225},"
core/unified_engine/physics/eos/__init__.py,522,190.6,"""Methane"": {""Tc"": 190.6, ""Pc"": 4.604e6, ""omega"": 0.011},"
core/unified_engine/physics/eos/__init__.py,522,4604000.0,"""Methane"": {""Tc"": 190.6, ""Pc"": 4.604e6, ""omega"": 0.011},"
core/unified_engine/physics/eos/__init__.py,522,0.011,"""Methane"": {""Tc"": 190.6, ""Pc"": 4.604e6, ""omega"": 0.011},"
core/unified_engine/physics/eos/__init__.py,523,305.4,"""Ethane"": {""Tc"": 305.4, ""Pc"": 4.880e6, ""omega"": 0.099},"
core/unified_engine/physics/eos/__init__.py,523,4880000.0,"""Ethane"": {""Tc"": 305.4, ""Pc"": 4.880e6, ""omega"": 0.099},"
core/unified_engine/physics/eos/__init__.py,523,0.099,"""Ethane"": {""Tc"": 305.4, ""Pc"": 4.880e6, ""omega"": 0.099},"
core/unified_engine/physics/eos/__init__.py,524,369.8,"""Propane"": {""Tc"": 369.8, ""Pc"": 4.246e6, ""omega"": 0.152},"
core/unified_engine/physics/eos/__init__.py,524,4246000.0,"""Propane"": {""Tc"": 369.8, ""Pc"": 4.246e6, ""omega"": 0.152},"
core/unified_engine/physics/eos/__init__.py,524,0.152,"""Propane"": {""Tc"": 369.8, ""Pc"": 4.246e6, ""omega"": 0.152},"
core/unified_engine/physics/eos/__init__.py,525,425.2,"""C4+"": {""Tc"": 425.2, ""Pc"": 3.796e6, ""omega"": 0.200},"
core/unified_engine/physics/eos/__init__.py,525,3796000.0,"""C4+"": {""Tc"": 425.2, ""Pc"": 3.796e6, ""omega"": 0.200},"
core/unified_engine/physics/eos/__init__.py,525,0.2,"""C4+"": {""Tc"": 425.2, ""Pc"": 3.796e6, ""omega"": 0.200},"
core/unified_engine/physics/eos/__init__.py,526,540.2,"""C7+"": {""Tc"": 540.2, ""Pc"": 2.736e6, ""omega"": 0.350},"
core/unified_engine/physics/eos/__init__.py,526,2736000.0,"""C7+"": {""Tc"": 540.2, ""Pc"": 2.736e6, ""omega"": 0.350},"
core/unified_engine/physics/eos/__init__.py,526,0.35,"""C7+"": {""Tc"": 540.2, ""Pc"": 2.736e6, ""omega"": 0.350},"
core/unified_engine/physics/eos/__init__.py,573,0.95,elif temperature_K > co2_tc * 0.95 and pressure_Pa > co2_pc * 0.95:
core/unified_engine/physics/eos/__init__.py,573,0.95,elif temperature_K > co2_tc * 0.95 and pressure_Pa > co2_pc * 0.95:
core/unified_engine/physics/eos/__init__.py,595,8.314,R = 8.314  # J/(mol·K)
core/unified_engine/physics/eos/__init__.py,613,0.001,avg_molar_mass = np.sum(mole_fractions * molar_masses) * 0.001  # g/mol to kg/mol
core/unified_engine/physics/eos/__init__.py,615,0.04401,avg_molar_mass = 0.04401  # Default to CO2
core/unified_engine/physics/eos/__init__.py,617,0.04401,avg_molar_mass = 0.04401
core/unified_engine/physics/eos/__init__.py,622,0.8,"""phase"": ""V"" if Z < 0.8 else ""L"","
core/unified_engine/physics/eos/__init__.py,637,8.314,R = 8.314  # J/(mol·K)
core/unified_engine/physics/eos/__init__.py,640,304.13,co2_tc = 304.13
core/unified_engine/physics/eos/__init__.py,641,7376000.0,co2_pc = 7.376e6
core/unified_engine/physics/eos/__init__.py,646,0.35,Z = 1 - 0.35 * P_r / T_r + 0.15 * (P_r / T_r) ** 2
core/unified_engine/physics/eos/__init__.py,646,0.15,Z = 1 - 0.35 * P_r / T_r + 0.15 * (P_r / T_r) ** 2
core/unified_engine/physics/eos/__init__.py,647,0.6,"Z = max(0.6, min(Z, 0.95))"
core/unified_engine/physics/eos/__init__.py,647,0.95,"Z = max(0.6, min(Z, 0.95))"
core/unified_engine/physics/eos/__init__.py,658,0.2,"return max(0.2, min(rb_per_sm3, 2.0))"
core/unified_engine/physics/eos/__init__.py,665,1.8,T_R = temperature_K * 1.8  # Convert to Rankine
core/unified_engine/physics/eos/__init__.py,678,0.0001,B_oil_base = 1.0 + 0.0001 * (T_R - 460) + 0.000001 * P_psi
core/unified_engine/physics/eos/__init__.py,678,1e-06,B_oil_base = 1.0 + 0.0001 * (T_R - 460) + 0.000001 * P_psi
core/unified_engine/physics/eos/__init__.py,681,2.5,"return max(1.0, min(B_oil, 2.5))"
core/unified_engine/physics/eos/__init__.py,687,8.314,R = 8.314  # J/(mol·K)
core/unified_engine/physics/eos/__init__.py,688,7376000.0,co2_pc = 7.376e6
core/unified_engine/physics/eos/__init__.py,692,0.7,Z = 0.7 + 0.0001 * (density - 200)
core/unified_engine/physics/eos/__init__.py,692,0.0001,Z = 0.7 + 0.0001 * (density - 200)
core/unified_engine/physics/eos/__init__.py,695,0.9,Z = 0.9 - 0.001 * (density if density else 0)
core/unified_engine/physics/eos/__init__.py,695,0.001,Z = 0.9 - 0.001 * (density if density else 0)
core/unified_engine/physics/eos/__init__.py,697,0.6,"Z = max(0.6, min(Z, 0.95))"
core/unified_engine/physics/eos/__init__.py,697,0.95,"Z = max(0.6, min(Z, 0.95))"
core/unified_engine/physics/eos/__init__.py,706,5.615,scf_per_rb = 5.615 / v_sc
core/unified_engine/physics/eos/__init__.py,712,3.0,"return max(0.5, min(B_gas_rb_per_stb_eq, 3.0))"
core/unified_engine/physics/eos/__init__.py,748,0.65,return 0.65  # Typical supercritical CO2 B_oil equivalent
core/unified_engine/physics/eos/__init__.py,751,0.8,return 0.8  # Dense gas
core/unified_engine/physics/eos/__init__.py,753,1.2,return 1.2  # Normal gas
core/unified_engine/physics/eos/__init__.py,755,1.4,return 1.4  # Typical oil B_oil
core/unified_engine/physics/fluid_properties.py,63,30.0,api_gravity: float = 30.0
core/unified_engine/physics/fluid_properties.py,64,0.6,gas_specific_gravity: float = 0.6
core/unified_engine/physics/fluid_properties.py,65,350.0,reservoir_temperature: float = 350.0
core/unified_engine/physics/fluid_properties.py,69,100.0,rsb: float = 100.0
core/unified_engine/physics/fluid_properties.py,70,1.2,bob: float = 1.2
core/unified_engine/physics/fluid_properties.py,71,0.005,muob: float = 0.005
core/unified_engine/physics/fluid_properties.py,90,6894.76,p_psi = pressure / 6894.76
core/unified_engine/physics/fluid_properties.py,91,459.67,t_r = self.reservoir_temperature * 9 / 5 - 459.67
core/unified_engine/physics/fluid_properties.py,93,0.0362,c = 0.0362 * self.api_gravity * np.exp(25.7240 / (t_r + 459.67))
core/unified_engine/physics/fluid_properties.py,93,25.724,c = 0.0362 * self.api_gravity * np.exp(25.7240 / (t_r + 459.67))
core/unified_engine/physics/fluid_properties.py,93,459.67,c = 0.0362 * self.api_gravity * np.exp(25.7240 / (t_r + 459.67))
core/unified_engine/physics/fluid_properties.py,94,1.2044,b = 1.2044 * self.gas_specific_gravity * np.exp(11.1725 * self.api_gravity / (t_r + 459.67))
core/unified_engine/physics/fluid_properties.py,94,11.1725,b = 1.2044 * self.gas_specific_gravity * np.exp(11.1725 * self.api_gravity / (t_r + 459.67))
core/unified_engine/physics/fluid_properties.py,94,459.67,b = 1.2044 * self.gas_specific_gravity * np.exp(11.1725 * self.api_gravity / (t_r + 459.67))
core/unified_engine/physics/fluid_properties.py,112,6894.76,p_psi = pressure / 6894.76
core/unified_engine/physics/fluid_properties.py,113,459.67,t_r = self.reservoir_temperature * 9 / 5 - 459.67
core/unified_engine/physics/fluid_properties.py,116,0.0009725,bg = 0.0009725 * (
core/unified_engine/physics/fluid_properties.py,117,0.526,rs * (self.gas_specific_gravity / self.api_gravity) ** 0.526 + 0.000359 * t_r
core/unified_engine/physics/fluid_properties.py,117,0.000359,rs * (self.gas_specific_gravity / self.api_gravity) ** 0.526 + 0.000359 * t_r
core/unified_engine/physics/fluid_properties.py,121,0.972,0.972
core/unified_engine/physics/fluid_properties.py,122,0.00038,+ 0.00038
core/unified_engine/physics/fluid_properties.py,123,1.25,* (rs * (self.gas_specific_gravity / self.api_gravity) ** 0.5 + 1.25 * t_r) ** 1.2
core/unified_engine/physics/fluid_properties.py,123,1.2,* (rs * (self.gas_specific_gravity / self.api_gravity) ** 0.5 + 1.25 * t_r) ** 1.2
